CustomerID,TransactionID,TransactionDate,AmountSpent,ProductCategory,InteractionID,InteractionDate,InteractionType,ResolutionStatus,LastLoginDate,LoginFrequency,ServiceUsage,ChurnStatus
794,5870,2022-12-01,367.81,Clothing,6457.0,2022-05-20,Complaint,Resolved,2023-05-23,9,Website,0
794,5870,2022-12-01,367.81,Clothing,8898.0,2022-04-25,Complaint,Resolved,2023-05-23,9,Website,0
795,6090,2022-07-28,230.08,Clothing,3549.0,2022-11-10,Feedback,Resolved,2023-12-31,48,Online Banking,0
795,4128,2022-09-20,249.15,Clothing,3549.0,2022-11-10,Feedback,Resolved,2023-12-31,48,Online Banking,0
795,9908,2022-05-06,21.2,Electronics,3549.0,2022-11-10,Feedback,Resolved,2023-12-31,48,Online Banking,0
795,1474,2022-07-07,492.61,Books,3549.0,2022-11-10,Feedback,Resolved,2023-12-31,48,Online Banking,0
796,2176,2022-10-16,457.81,Books,,,,,2023-02-09,16,Website,0
796,3886,2022-05-31,239.38,Electronics,,,,,2023-02-09,16,Website,0
796,2340,2022-01-11,293.05,Furniture,,,,,2023-02-09,16,Website,0
796,3889,2022-11-26,53.71,Electronics,,,,,2023-02-09,16,Website,0
796,3046,2022-11-04,353.45,Books,,,,,2023-02-09,16,Website,0
796,7694,2022-08-10,434.45,Clothing,,,,,2023-02-09,16,Website,0
796,8194,2022-04-11,97.79,Electronics,,,,,2023-02-09,16,Website,0
796,9961,2022-10-21,374.91,Books,,,,,2023-02-09,16,Website,0
796,7487,2022-11-06,5.4,Groceries,,,,,2023-02-09,16,Website,0
797,3397,2022-12-05,459.8,Electronics,9626.0,2022-01-13,Inquiry,Resolved,2023-12-29,39,Website,0
797,8387,2022-06-26,117.65,Electronics,9626.0,2022-01-13,Inquiry,Resolved,2023-12-29,39,Website,0
797,9279,2022-04-30,264.77,Electronics,9626.0,2022-01-13,Inquiry,Resolved,2023-12-29,39,Website,0
797,3320,2022-02-10,80.0,Furniture,9626.0,2022-01-13,Inquiry,Resolved,2023-12-29,39,Website,0
798,1894,2022-04-18,159.66,Books,4603.0,2022-03-25,Feedback,Resolved,2023-05-27,5,Mobile App,0
798,1894,2022-04-18,159.66,Books,7499.0,2022-04-01,Feedback,Resolved,2023-05-27,5,Mobile App,0
798,6477,2022-05-05,36.01,Books,4603.0,2022-03-25,Feedback,Resolved,2023-05-27,5,Mobile App,0
798,6477,2022-05-05,36.01,Books,7499.0,2022-04-01,Feedback,Resolved,2023-05-27,5,Mobile App,0
798,7237,2022-09-10,190.09,Clothing,4603.0,2022-03-25,Feedback,Resolved,2023-05-27,5,Mobile App,0
798,7237,2022-09-10,190.09,Clothing,7499.0,2022-04-01,Feedback,Resolved,2023-05-27,5,Mobile App,0
798,6059,2022-03-13,202.72,Furniture,4603.0,2022-03-25,Feedback,Resolved,2023-05-27,5,Mobile App,0
798,6059,2022-03-13,202.72,Furniture,7499.0,2022-04-01,Feedback,Resolved,2023-05-27,5,Mobile App,0
798,6505,2022-10-31,293.43,Furniture,4603.0,2022-03-25,Feedback,Resolved,2023-05-27,5,Mobile App,0
798,6505,2022-10-31,293.43,Furniture,7499.0,2022-04-01,Feedback,Resolved,2023-05-27,5,Mobile App,0
798,7068,2022-09-04,72.04,Books,4603.0,2022-03-25,Feedback,Resolved,2023-05-27,5,Mobile App,0
798,7068,2022-09-04,72.04,Books,7499.0,2022-04-01,Feedback,Resolved,2023-05-27,5,Mobile App,0
799,6433,2022-03-01,262.51,Furniture,6098.0,2022-01-30,Feedback,Unresolved,2023-01-03,46,Mobile App,1
799,8834,2022-09-19,274.28,Groceries,6098.0,2022-01-30,Feedback,Unresolved,2023-01-03,46,Mobile App,1
799,5377,2022-03-25,267.92,Furniture,6098.0,2022-01-30,Feedback,Unresolved,2023-01-03,46,Mobile App,1
799,4277,2022-06-28,107.42,Groceries,6098.0,2022-01-30,Feedback,Unresolved,2023-01-03,46,Mobile App,1
800,9925,2022-12-08,312.15,Electronics,5458.0,2022-10-02,Inquiry,Resolved,2023-05-28,15,Online Banking,0
800,9925,2022-12-08,312.15,Electronics,7105.0,2022-07-17,Complaint,Unresolved,2023-05-28,15,Online Banking,0
800,1507,2022-07-11,382.56,Clothing,5458.0,2022-10-02,Inquiry,Resolved,2023-05-28,15,Online Banking,0
800,1507,2022-07-11,382.56,Clothing,7105.0,2022-07-17,Complaint,Unresolved,2023-05-28,15,Online Banking,0
800,1579,2022-07-15,93.08,Electronics,5458.0,2022-10-02,Inquiry,Resolved,2023-05-28,15,Online Banking,0
800,1579,2022-07-15,93.08,Electronics,7105.0,2022-07-17,Complaint,Unresolved,2023-05-28,15,Online Banking,0
800,8786,2022-12-22,31.75,Clothing,5458.0,2022-10-02,Inquiry,Resolved,2023-05-28,15,Online Banking,0
800,8786,2022-12-22,31.75,Clothing,7105.0,2022-07-17,Complaint,Unresolved,2023-05-28,15,Online Banking,0
800,4903,2022-03-02,393.55,Groceries,5458.0,2022-10-02,Inquiry,Resolved,2023-05-28,15,Online Banking,0
800,4903,2022-03-02,393.55,Groceries,7105.0,2022-07-17,Complaint,Unresolved,2023-05-28,15,Online Banking,0
801,7042,2022-11-06,338.11,Clothing,,,,,2023-09-05,4,Website,0
801,8403,2022-05-31,454.68,Furniture,,,,,2023-09-05,4,Website,0
801,3952,2022-06-07,179.88,Books,,,,,2023-09-05,4,Website,0
801,3010,2022-02-12,60.96,Clothing,,,,,2023-09-05,4,Website,0
801,8247,2022-12-30,104.63,Groceries,,,,,2023-09-05,4,Website,0
801,8242,2022-11-28,284.49,Clothing,,,,,2023-09-05,4,Website,0
801,5787,2022-01-05,199.24,Books,,,,,2023-09-05,4,Website,0
802,2134,2022-12-05,69.57,Clothing,4245.0,2022-02-20,Inquiry,Unresolved,2023-09-07,24,Mobile App,0
802,2134,2022-12-05,69.57,Clothing,9532.0,2022-10-15,Inquiry,Resolved,2023-09-07,24,Mobile App,0
802,6425,2022-07-05,434.72,Clothing,4245.0,2022-02-20,Inquiry,Unresolved,2023-09-07,24,Mobile App,0
802,6425,2022-07-05,434.72,Clothing,9532.0,2022-10-15,Inquiry,Resolved,2023-09-07,24,Mobile App,0
803,9023,2022-06-16,387.68,Electronics,3737.0,2022-11-22,Feedback,Unresolved,2023-11-14,25,Website,0
803,5802,2022-02-02,64.82,Books,3737.0,2022-11-22,Feedback,Unresolved,2023-11-14,25,Website,0
803,1050,2022-04-22,206.6,Books,3737.0,2022-11-22,Feedback,Unresolved,2023-11-14,25,Website,0
803,4202,2022-04-23,327.7,Books,3737.0,2022-11-22,Feedback,Unresolved,2023-11-14,25,Website,0
803,1139,2022-06-13,342.64,Furniture,3737.0,2022-11-22,Feedback,Unresolved,2023-11-14,25,Website,0
803,1488,2022-12-26,248.13,Clothing,3737.0,2022-11-22,Feedback,Unresolved,2023-11-14,25,Website,0
803,4145,2022-01-07,464.17,Furniture,3737.0,2022-11-22,Feedback,Unresolved,2023-11-14,25,Website,0
803,1767,2022-06-12,94.65,Furniture,3737.0,2022-11-22,Feedback,Unresolved,2023-11-14,25,Website,0
804,4619,2022-09-11,217.37,Clothing,2615.0,2022-10-16,Inquiry,Resolved,2023-12-19,37,Website,0
804,4986,2022-04-10,402.82,Groceries,2615.0,2022-10-16,Inquiry,Resolved,2023-12-19,37,Website,0
804,6816,2022-09-24,461.38,Clothing,2615.0,2022-10-16,Inquiry,Resolved,2023-12-19,37,Website,0
804,5931,2022-12-11,451.44,Groceries,2615.0,2022-10-16,Inquiry,Resolved,2023-12-19,37,Website,0
804,1349,2022-04-05,176.28,Furniture,2615.0,2022-10-16,Inquiry,Resolved,2023-12-19,37,Website,0
804,3110,2022-10-22,365.09,Clothing,2615.0,2022-10-16,Inquiry,Resolved,2023-12-19,37,Website,0
804,8612,2022-07-01,144.15,Electronics,2615.0,2022-10-16,Inquiry,Resolved,2023-12-19,37,Website,0
805,1679,2022-12-29,45.66,Clothing,2153.0,2022-06-09,Complaint,Resolved,2023-01-17,24,Website,0
805,9997,2022-04-04,136.08,Groceries,2153.0,2022-06-09,Complaint,Resolved,2023-01-17,24,Website,0
805,6980,2022-04-01,463.45,Furniture,2153.0,2022-06-09,Complaint,Resolved,2023-01-17,24,Website,0
805,9448,2022-04-22,285.16,Groceries,2153.0,2022-06-09,Complaint,Resolved,2023-01-17,24,Website,0
805,8871,2022-10-14,139.51,Electronics,2153.0,2022-06-09,Complaint,Resolved,2023-01-17,24,Website,0
805,7419,2022-05-09,30.76,Electronics,2153.0,2022-06-09,Complaint,Resolved,2023-01-17,24,Website,0
806,1806,2022-11-06,266.12,Books,7775.0,2022-06-28,Complaint,Resolved,2023-08-20,42,Online Banking,1
806,1756,2022-08-31,54.87,Electronics,7775.0,2022-06-28,Complaint,Resolved,2023-08-20,42,Online Banking,1
806,4606,2022-08-15,100.31,Clothing,7775.0,2022-06-28,Complaint,Resolved,2023-08-20,42,Online Banking,1
807,6946,2022-11-19,362.15,Furniture,,,,,2023-02-28,13,Mobile App,1
807,2427,2022-08-17,119.98,Furniture,,,,,2023-02-28,13,Mobile App,1
807,4567,2022-09-06,465.22,Electronics,,,,,2023-02-28,13,Mobile App,1
807,5717,2022-08-17,270.06,Groceries,,,,,2023-02-28,13,Mobile App,1
808,3501,2022-10-07,372.13,Clothing,9002.0,2022-10-22,Feedback,Resolved,2023-08-18,20,Online Banking,0
808,3501,2022-10-07,372.13,Clothing,7272.0,2022-04-16,Feedback,Unresolved,2023-08-18,20,Online Banking,0
808,4396,2022-01-14,39.63,Clothing,9002.0,2022-10-22,Feedback,Resolved,2023-08-18,20,Online Banking,0
808,4396,2022-01-14,39.63,Clothing,7272.0,2022-04-16,Feedback,Unresolved,2023-08-18,20,Online Banking,0
808,6174,2022-09-08,465.79,Groceries,9002.0,2022-10-22,Feedback,Resolved,2023-08-18,20,Online Banking,0
808,6174,2022-09-08,465.79,Groceries,7272.0,2022-04-16,Feedback,Unresolved,2023-08-18,20,Online Banking,0
808,1402,2022-08-14,152.59,Clothing,9002.0,2022-10-22,Feedback,Resolved,2023-08-18,20,Online Banking,0
808,1402,2022-08-14,152.59,Clothing,7272.0,2022-04-16,Feedback,Unresolved,2023-08-18,20,Online Banking,0
808,3490,2022-05-30,229.92,Clothing,9002.0,2022-10-22,Feedback,Resolved,2023-08-18,20,Online Banking,0
808,3490,2022-05-30,229.92,Clothing,7272.0,2022-04-16,Feedback,Unresolved,2023-08-18,20,Online Banking,0
808,6018,2022-09-06,499.57,Groceries,9002.0,2022-10-22,Feedback,Resolved,2023-08-18,20,Online Banking,0
808,6018,2022-09-06,499.57,Groceries,7272.0,2022-04-16,Feedback,Unresolved,2023-08-18,20,Online Banking,0
809,1224,2022-03-29,367.49,Groceries,,,,,2023-02-10,5,Mobile App,0
809,6302,2022-09-11,137.66,Books,,,,,2023-02-10,5,Mobile App,0
809,2970,2022-11-30,68.58,Clothing,,,,,2023-02-10,5,Mobile App,0
809,1167,2022-06-22,11.26,Groceries,,,,,2023-02-10,5,Mobile App,0
809,9374,2022-11-01,52.24,Furniture,,,,,2023-02-10,5,Mobile App,0
809,4187,2022-02-22,431.04,Clothing,,,,,2023-02-10,5,Mobile App,0
809,5840,2022-01-13,27.65,Books,,,,,2023-02-10,5,Mobile App,0
809,9242,2022-12-07,307.82,Clothing,,,,,2023-02-10,5,Mobile App,0
809,9282,2022-04-27,78.62,Electronics,,,,,2023-02-10,5,Mobile App,0
810,8368,2022-01-20,254.76,Books,9209.0,2022-09-05,Complaint,Resolved,2023-02-17,20,Online Banking,0
810,6750,2022-01-19,280.19,Electronics,9209.0,2022-09-05,Complaint,Resolved,2023-02-17,20,Online Banking,0
810,5542,2022-09-10,461.0,Clothing,9209.0,2022-09-05,Complaint,Resolved,2023-02-17,20,Online Banking,0
810,2051,2022-04-01,294.13,Books,9209.0,2022-09-05,Complaint,Resolved,2023-02-17,20,Online Banking,0
811,8691,2022-04-10,441.85,Electronics,7467.0,2022-06-21,Complaint,Resolved,2023-04-08,18,Online Banking,0
811,2481,2022-03-07,429.26,Furniture,7467.0,2022-06-21,Complaint,Resolved,2023-04-08,18,Online Banking,0
812,8379,2022-09-27,318.96,Groceries,3097.0,2022-07-13,Feedback,Resolved,2023-03-09,39,Mobile App,1
812,8379,2022-09-27,318.96,Groceries,7000.0,2022-01-19,Complaint,Resolved,2023-03-09,39,Mobile App,1
812,5480,2022-12-19,288.81,Books,3097.0,2022-07-13,Feedback,Resolved,2023-03-09,39,Mobile App,1
812,5480,2022-12-19,288.81,Books,7000.0,2022-01-19,Complaint,Resolved,2023-03-09,39,Mobile App,1
812,2189,2022-08-17,274.25,Groceries,3097.0,2022-07-13,Feedback,Resolved,2023-03-09,39,Mobile App,1
812,2189,2022-08-17,274.25,Groceries,7000.0,2022-01-19,Complaint,Resolved,2023-03-09,39,Mobile App,1
812,5708,2022-11-08,111.75,Electronics,3097.0,2022-07-13,Feedback,Resolved,2023-03-09,39,Mobile App,1
812,5708,2022-11-08,111.75,Electronics,7000.0,2022-01-19,Complaint,Resolved,2023-03-09,39,Mobile App,1
812,1625,2022-09-15,427.62,Groceries,3097.0,2022-07-13,Feedback,Resolved,2023-03-09,39,Mobile App,1
812,1625,2022-09-15,427.62,Groceries,7000.0,2022-01-19,Complaint,Resolved,2023-03-09,39,Mobile App,1
812,4912,2022-11-10,459.89,Books,3097.0,2022-07-13,Feedback,Resolved,2023-03-09,39,Mobile App,1
812,4912,2022-11-10,459.89,Books,7000.0,2022-01-19,Complaint,Resolved,2023-03-09,39,Mobile App,1
812,5529,2022-06-06,161.01,Furniture,3097.0,2022-07-13,Feedback,Resolved,2023-03-09,39,Mobile App,1
812,5529,2022-06-06,161.01,Furniture,7000.0,2022-01-19,Complaint,Resolved,2023-03-09,39,Mobile App,1
813,7364,2022-04-28,460.83,Books,,,,,2023-12-08,49,Website,0
813,8808,2022-11-09,82.36,Books,,,,,2023-12-08,49,Website,0
813,1592,2022-12-24,185.34,Groceries,,,,,2023-12-08,49,Website,0
813,6251,2022-08-18,335.91,Books,,,,,2023-12-08,49,Website,0
813,6645,2022-07-08,443.26,Books,,,,,2023-12-08,49,Website,0
813,3593,2022-08-04,35.03,Books,,,,,2023-12-08,49,Website,0
813,5161,2022-02-17,284.25,Electronics,,,,,2023-12-08,49,Website,0
813,6568,2022-05-13,379.31,Furniture,,,,,2023-12-08,49,Website,0
814,9252,2022-10-19,65.05,Electronics,6970.0,2022-08-31,Inquiry,Resolved,2023-05-22,3,Online Banking,0
814,9252,2022-10-19,65.05,Electronics,3646.0,2022-09-04,Feedback,Resolved,2023-05-22,3,Online Banking,0
814,6425,2022-09-19,79.07,Books,6970.0,2022-08-31,Inquiry,Resolved,2023-05-22,3,Online Banking,0
814,6425,2022-09-19,79.07,Books,3646.0,2022-09-04,Feedback,Resolved,2023-05-22,3,Online Banking,0
814,9541,2022-08-07,360.71,Books,6970.0,2022-08-31,Inquiry,Resolved,2023-05-22,3,Online Banking,0
814,9541,2022-08-07,360.71,Books,3646.0,2022-09-04,Feedback,Resolved,2023-05-22,3,Online Banking,0
814,7869,2022-03-26,216.02,Electronics,6970.0,2022-08-31,Inquiry,Resolved,2023-05-22,3,Online Banking,0
814,7869,2022-03-26,216.02,Electronics,3646.0,2022-09-04,Feedback,Resolved,2023-05-22,3,Online Banking,0
814,5401,2022-07-08,107.96,Electronics,6970.0,2022-08-31,Inquiry,Resolved,2023-05-22,3,Online Banking,0
814,5401,2022-07-08,107.96,Electronics,3646.0,2022-09-04,Feedback,Resolved,2023-05-22,3,Online Banking,0
814,4276,2022-04-18,183.15,Books,6970.0,2022-08-31,Inquiry,Resolved,2023-05-22,3,Online Banking,0
814,4276,2022-04-18,183.15,Books,3646.0,2022-09-04,Feedback,Resolved,2023-05-22,3,Online Banking,0
814,7803,2022-03-15,237.31,Furniture,6970.0,2022-08-31,Inquiry,Resolved,2023-05-22,3,Online Banking,0
814,7803,2022-03-15,237.31,Furniture,3646.0,2022-09-04,Feedback,Resolved,2023-05-22,3,Online Banking,0
814,7162,2022-11-20,91.24,Groceries,6970.0,2022-08-31,Inquiry,Resolved,2023-05-22,3,Online Banking,0
814,7162,2022-11-20,91.24,Groceries,3646.0,2022-09-04,Feedback,Resolved,2023-05-22,3,Online Banking,0
814,1779,2022-05-13,309.76,Clothing,6970.0,2022-08-31,Inquiry,Resolved,2023-05-22,3,Online Banking,0
814,1779,2022-05-13,309.76,Clothing,3646.0,2022-09-04,Feedback,Resolved,2023-05-22,3,Online Banking,0
815,6677,2022-01-27,18.09,Groceries,,,,,2023-08-21,44,Online Banking,0
815,7627,2022-12-17,475.29,Furniture,,,,,2023-08-21,44,Online Banking,0
816,9381,2022-04-25,185.06,Furniture,,,,,2023-10-20,31,Online Banking,0
816,1719,2022-08-27,35.95,Furniture,,,,,2023-10-20,31,Online Banking,0
816,9020,2022-06-03,14.1,Clothing,,,,,2023-10-20,31,Online Banking,0
816,3610,2022-05-13,416.07,Books,,,,,2023-10-20,31,Online Banking,0
816,1800,2022-04-25,201.36,Furniture,,,,,2023-10-20,31,Online Banking,0
816,7101,2022-05-05,73.24,Groceries,,,,,2023-10-20,31,Online Banking,0
816,6434,2022-10-26,111.94,Books,,,,,2023-10-20,31,Online Banking,0
816,3560,2022-05-21,261.65,Books,,,,,2023-10-20,31,Online Banking,0
817,7672,2022-08-19,20.13,Clothing,,,,,2023-12-17,30,Website,0
817,1496,2022-01-06,153.21,Groceries,,,,,2023-12-17,30,Website,0
817,8618,2022-05-22,66.3,Groceries,,,,,2023-12-17,30,Website,0
817,6653,2022-05-18,98.26,Clothing,,,,,2023-12-17,30,Website,0
818,2031,2022-12-16,186.95,Electronics,9448.0,2022-11-15,Complaint,Resolved,2023-03-23,41,Online Banking,0
818,5339,2022-10-11,248.09,Groceries,9448.0,2022-11-15,Complaint,Resolved,2023-03-23,41,Online Banking,0
818,4915,2022-07-18,264.65,Clothing,9448.0,2022-11-15,Complaint,Resolved,2023-03-23,41,Online Banking,0
818,7068,2022-04-05,140.75,Clothing,9448.0,2022-11-15,Complaint,Resolved,2023-03-23,41,Online Banking,0
818,5100,2022-03-04,161.25,Clothing,9448.0,2022-11-15,Complaint,Resolved,2023-03-23,41,Online Banking,0
818,7187,2022-01-17,93.14,Clothing,9448.0,2022-11-15,Complaint,Resolved,2023-03-23,41,Online Banking,0
818,4223,2022-05-08,124.78,Clothing,9448.0,2022-11-15,Complaint,Resolved,2023-03-23,41,Online Banking,0
818,7820,2022-05-13,76.13,Electronics,9448.0,2022-11-15,Complaint,Resolved,2023-03-23,41,Online Banking,0
819,1359,2022-05-22,58.98,Books,5389.0,2022-08-26,Feedback,Unresolved,2023-05-06,24,Website,0
819,1757,2022-09-18,241.79,Clothing,5389.0,2022-08-26,Feedback,Unresolved,2023-05-06,24,Website,0
819,4796,2022-06-09,251.83,Furniture,5389.0,2022-08-26,Feedback,Unresolved,2023-05-06,24,Website,0
819,1068,2022-11-04,241.81,Electronics,5389.0,2022-08-26,Feedback,Unresolved,2023-05-06,24,Website,0
819,5923,2022-11-03,190.85,Furniture,5389.0,2022-08-26,Feedback,Unresolved,2023-05-06,24,Website,0
820,4026,2022-07-18,157.86,Groceries,,,,,2023-09-08,5,Online Banking,0
820,3498,2022-11-07,408.6,Furniture,,,,,2023-09-08,5,Online Banking,0
821,8593,2022-09-10,179.44,Electronics,6608.0,2022-05-30,Complaint,Resolved,2023-06-19,20,Mobile App,0
821,1732,2022-02-12,125.51,Furniture,6608.0,2022-05-30,Complaint,Resolved,2023-06-19,20,Mobile App,0
822,9623,2022-05-18,178.72,Groceries,9404.0,2022-01-29,Complaint,Unresolved,2023-01-29,24,Mobile App,0
822,9623,2022-05-18,178.72,Groceries,2637.0,2022-06-06,Inquiry,Unresolved,2023-01-29,24,Mobile App,0
822,7885,2022-08-20,340.9,Groceries,9404.0,2022-01-29,Complaint,Unresolved,2023-01-29,24,Mobile App,0
822,7885,2022-08-20,340.9,Groceries,2637.0,2022-06-06,Inquiry,Unresolved,2023-01-29,24,Mobile App,0
822,4120,2022-01-31,250.62,Groceries,9404.0,2022-01-29,Complaint,Unresolved,2023-01-29,24,Mobile App,0
822,4120,2022-01-31,250.62,Groceries,2637.0,2022-06-06,Inquiry,Unresolved,2023-01-29,24,Mobile App,0
822,8665,2022-04-17,227.11,Furniture,9404.0,2022-01-29,Complaint,Unresolved,2023-01-29,24,Mobile App,0
822,8665,2022-04-17,227.11,Furniture,2637.0,2022-06-06,Inquiry,Unresolved,2023-01-29,24,Mobile App,0
822,6664,2022-02-20,148.43,Books,9404.0,2022-01-29,Complaint,Unresolved,2023-01-29,24,Mobile App,0
822,6664,2022-02-20,148.43,Books,2637.0,2022-06-06,Inquiry,Unresolved,2023-01-29,24,Mobile App,0
822,9145,2022-06-13,485.9,Clothing,9404.0,2022-01-29,Complaint,Unresolved,2023-01-29,24,Mobile App,0
822,9145,2022-06-13,485.9,Clothing,2637.0,2022-06-06,Inquiry,Unresolved,2023-01-29,24,Mobile App,0
822,5107,2022-03-13,39.66,Books,9404.0,2022-01-29,Complaint,Unresolved,2023-01-29,24,Mobile App,0
822,5107,2022-03-13,39.66,Books,2637.0,2022-06-06,Inquiry,Unresolved,2023-01-29,24,Mobile App,0
822,5658,2022-04-11,200.97,Furniture,9404.0,2022-01-29,Complaint,Unresolved,2023-01-29,24,Mobile App,0
822,5658,2022-04-11,200.97,Furniture,2637.0,2022-06-06,Inquiry,Unresolved,2023-01-29,24,Mobile App,0
822,7304,2022-06-05,402.93,Books,9404.0,2022-01-29,Complaint,Unresolved,2023-01-29,24,Mobile App,0
822,7304,2022-06-05,402.93,Books,2637.0,2022-06-06,Inquiry,Unresolved,2023-01-29,24,Mobile App,0
823,2668,2022-08-28,301.06,Electronics,3534.0,2022-11-03,Inquiry,Resolved,2023-12-31,17,Online Banking,1
823,8719,2022-04-15,126.58,Groceries,3534.0,2022-11-03,Inquiry,Resolved,2023-12-31,17,Online Banking,1
823,4820,2022-02-09,223.74,Furniture,3534.0,2022-11-03,Inquiry,Resolved,2023-12-31,17,Online Banking,1
824,3714,2022-07-15,318.01,Furniture,,,,,2023-02-04,8,Online Banking,0
825,3003,2022-01-31,22.44,Furniture,,,,,2023-11-11,21,Website,0
825,6856,2022-08-12,28.54,Clothing,,,,,2023-11-11,21,Website,0
825,1433,2022-07-03,31.78,Books,,,,,2023-11-11,21,Website,0
825,6393,2022-09-07,280.56,Clothing,,,,,2023-11-11,21,Website,0
825,5610,2022-06-02,312.35,Clothing,,,,,2023-11-11,21,Website,0
825,9503,2022-06-20,49.1,Books,,,,,2023-11-11,21,Website,0
825,1755,2022-08-13,235.86,Books,,,,,2023-11-11,21,Website,0
825,6784,2022-12-04,67.92,Books,,,,,2023-11-11,21,Website,0
825,7287,2022-11-20,58.5,Furniture,,,,,2023-11-11,21,Website,0
826,4232,2022-09-03,149.77,Clothing,2747.0,2022-05-24,Complaint,Unresolved,2023-07-18,14,Mobile App,1
826,9925,2022-07-01,55.47,Electronics,2747.0,2022-05-24,Complaint,Unresolved,2023-07-18,14,Mobile App,1
826,7034,2022-08-04,255.02,Electronics,2747.0,2022-05-24,Complaint,Unresolved,2023-07-18,14,Mobile App,1
826,2914,2022-04-12,94.85,Books,2747.0,2022-05-24,Complaint,Unresolved,2023-07-18,14,Mobile App,1
826,2339,2022-02-23,442.76,Clothing,2747.0,2022-05-24,Complaint,Unresolved,2023-07-18,14,Mobile App,1
826,1167,2022-09-09,101.58,Furniture,2747.0,2022-05-24,Complaint,Unresolved,2023-07-18,14,Mobile App,1
827,3880,2022-12-15,442.88,Books,,,,,2023-10-09,38,Online Banking,1
827,3374,2022-08-14,328.16,Electronics,,,,,2023-10-09,38,Online Banking,1
827,8515,2022-06-07,388.23,Clothing,,,,,2023-10-09,38,Online Banking,1
827,6018,2022-03-06,491.34,Groceries,,,,,2023-10-09,38,Online Banking,1
827,9054,2022-11-17,409.82,Electronics,,,,,2023-10-09,38,Online Banking,1
827,2045,2022-06-12,257.5,Books,,,,,2023-10-09,38,Online Banking,1
828,4219,2022-11-06,402.75,Furniture,4664.0,2022-07-27,Feedback,Unresolved,2023-10-12,32,Online Banking,0
828,7380,2022-09-30,428.95,Furniture,4664.0,2022-07-27,Feedback,Unresolved,2023-10-12,32,Online Banking,0
828,9559,2022-09-05,178.81,Electronics,4664.0,2022-07-27,Feedback,Unresolved,2023-10-12,32,Online Banking,0
828,7743,2022-07-05,351.08,Clothing,4664.0,2022-07-27,Feedback,Unresolved,2023-10-12,32,Online Banking,0
829,4670,2022-08-09,144.37,Electronics,,,,,2023-06-13,36,Online Banking,0
830,8054,2022-09-10,14.13,Groceries,,,,,2023-07-17,40,Website,0
830,5802,2022-10-23,381.86,Clothing,,,,,2023-07-17,40,Website,0
831,3906,2022-06-21,212.27,Clothing,6228.0,2022-06-28,Inquiry,Unresolved,2023-09-03,4,Mobile App,1
831,1484,2022-08-20,267.15,Furniture,6228.0,2022-06-28,Inquiry,Unresolved,2023-09-03,4,Mobile App,1
831,4003,2022-05-02,47.42,Books,6228.0,2022-06-28,Inquiry,Unresolved,2023-09-03,4,Mobile App,1
831,6513,2022-01-12,218.86,Furniture,6228.0,2022-06-28,Inquiry,Unresolved,2023-09-03,4,Mobile App,1
831,6526,2022-01-25,291.46,Groceries,6228.0,2022-06-28,Inquiry,Unresolved,2023-09-03,4,Mobile App,1
831,3428,2022-12-11,34.36,Books,6228.0,2022-06-28,Inquiry,Unresolved,2023-09-03,4,Mobile App,1
831,8147,2022-08-30,132.91,Clothing,6228.0,2022-06-28,Inquiry,Unresolved,2023-09-03,4,Mobile App,1
831,4401,2022-11-03,213.52,Furniture,6228.0,2022-06-28,Inquiry,Unresolved,2023-09-03,4,Mobile App,1
832,8172,2022-05-10,383.15,Clothing,,,,,2023-08-22,21,Website,0
832,9027,2022-10-07,184.58,Books,,,,,2023-08-22,21,Website,0
832,5436,2022-11-22,81.79,Groceries,,,,,2023-08-22,21,Website,0
832,7558,2022-11-04,351.83,Groceries,,,,,2023-08-22,21,Website,0
832,3607,2022-03-08,462.27,Groceries,,,,,2023-08-22,21,Website,0
833,1654,2022-07-06,480.2,Electronics,5999.0,2022-04-23,Inquiry,Unresolved,2023-09-14,25,Mobile App,0
833,6506,2022-08-20,42.67,Electronics,5999.0,2022-04-23,Inquiry,Unresolved,2023-09-14,25,Mobile App,0
833,8843,2022-11-09,189.22,Electronics,5999.0,2022-04-23,Inquiry,Unresolved,2023-09-14,25,Mobile App,0
833,5958,2022-01-22,121.71,Clothing,5999.0,2022-04-23,Inquiry,Unresolved,2023-09-14,25,Mobile App,0
833,8431,2022-07-02,166.99,Furniture,5999.0,2022-04-23,Inquiry,Unresolved,2023-09-14,25,Mobile App,0
834,8886,2022-02-11,300.0,Books,8783.0,2022-04-21,Inquiry,Unresolved,2023-11-21,45,Mobile App,0
834,4352,2022-12-18,486.18,Furniture,8783.0,2022-04-21,Inquiry,Unresolved,2023-11-21,45,Mobile App,0
834,9841,2022-12-12,42.37,Furniture,8783.0,2022-04-21,Inquiry,Unresolved,2023-11-21,45,Mobile App,0
834,5466,2022-08-11,440.47,Books,8783.0,2022-04-21,Inquiry,Unresolved,2023-11-21,45,Mobile App,0
834,5896,2022-03-23,252.84,Electronics,8783.0,2022-04-21,Inquiry,Unresolved,2023-11-21,45,Mobile App,0
835,6414,2022-08-21,302.59,Electronics,3563.0,2022-11-21,Complaint,Resolved,2023-07-21,1,Mobile App,0
835,2738,2022-04-25,158.49,Books,3563.0,2022-11-21,Complaint,Resolved,2023-07-21,1,Mobile App,0
835,4707,2022-06-28,82.55,Furniture,3563.0,2022-11-21,Complaint,Resolved,2023-07-21,1,Mobile App,0
